Timestamp,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Packet_Length,Flags,IP_Header_Len,TCP_Header_Len,ARP_Opcode,Eth_Dst,ARP_Src_MAC,ARP_Src_IP
1765560172.776212,192.168.11.5,9928,138.91.182.224,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560172.995621,138.91.182.224,443,192.168.11.5,9928,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560173.575492,142.250.76.234,443,192.168.11.5,36103,6,143,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560173.577552,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560173.577653,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560173.597983,162.159.46.1,443,192.168.11.5,65182,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560173.597983,162.159.46.1,443,192.168.11.5,65182,6,580,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560173.598075,192.168.11.5,65182,162.159.46.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560173.598367,192.168.11.5,65182,162.159.46.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560173.598512,192.168.11.5,65182,162.159.46.1,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765560173.601065,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560173.601254,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560173.619793,162.159.46.1,443,192.168.11.5,65182,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560174.179758,20.42.73.27,443,192.168.11.5,38730,6,58,RA,20,20,0,70:1a:b8:8f:40:0d,,
1765560174.745454,142.250.76.234,443,192.168.11.5,36103,6,182,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560174.74856,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560174.772149,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560175.453056,142.250.76.234,443,192.168.11.5,36103,6,222,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560175.456125,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560175.479554,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560175.921198,34.227.36.214,443,192.168.11.5,48049,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560175.921317,192.168.11.5,48049,34.227.36.214,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560176.336754,192.168.11.5,38807,142.250.76.14,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560176.359315,142.250.76.14,443,192.168.11.5,38807,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560328.295608,192.168.11.5,23299,157.240.211.35,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560328.313826,192.168.11.5,23447,142.250.196.234,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560328.320986,157.240.211.35,443,192.168.11.5,23299,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560328.338489,142.250.196.234,443,192.168.11.5,23447,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560328.710741,192.168.11.5,53794,142.250.71.142,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560328.738278,142.250.71.142,443,192.168.11.5,53794,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560329.97427,192.168.11.5,14745,142.250.197.101,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560330.002096,142.250.197.101,443,192.168.11.5,14745,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560331.607445,192.168.11.5,61814,172.253.115.95,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765560331.821528,172.253.115.95,443,192.168.11.5,61814,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765560332.239127,192.168.11.5,56964,57.144.242.141,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.341838,57.144.242.141,443,192.168.11.5,56964,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.528518,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.528518,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.528518,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.528518,192.168.11.5,2236,142.250.76.238,443,6,620,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.528711,192.168.11.5,2236,142.250.76.238,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.528771,192.168.11.5,2236,142.250.76.238,443,6,117,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.551781,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.551972,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.551972,142.250.76.238,443,192.168.11.5,2236,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.553856,57.144.242.141,443,192.168.11.5,56964,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.592603,192.168.11.5,2236,142.250.76.238,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.593456,192.168.11.5,56964,57.144.242.141,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.75191,142.250.76.238,443,192.168.11.5,2236,6,1029,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.75191,142.250.76.238,443,192.168.11.5,2236,6,296,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.75191,142.250.76.238,443,192.168.11.5,2236,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560332.75206,192.168.11.5,2236,142.250.76.238,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560332.752484,192.168.11.5,2236,142.250.76.238,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.752593,192.168.11.5,2236,142.250.76.238,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765560332.775488,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560333.160777,142.250.76.234,443,192.168.11.5,36103,6,222,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560333.163737,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560333.163915,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560333.187167,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560333.187423,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.425397,192.168.11.5,46936,157.240.211.55,443,6,124,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.453962,157.240.211.55,443,192.168.11.5,46936,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.639712,157.240.211.55,443,192.168.11.5,46936,6,130,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.659149,192.168.11.5,65183,162.159.46.1,443,6,256,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.679884,192.168.11.5,46936,157.240.211.55,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560545.687349,162.159.46.1,443,192.168.11.5,65183,6,479,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.727519,192.168.11.5,65183,162.159.46.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560545.759506,192.168.11.5,1708,13.107.5.93,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765560545.761363,192.168.11.5,1709,13.107.5.93,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765560545.811541,13.107.5.93,443,192.168.11.5,1708,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765560545.811742,192.168.11.5,1708,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560545.816681,13.107.5.93,443,192.168.11.5,1709,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765560545.816829,192.168.11.5,1709,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560545.823878,192.168.11.5,1709,13.107.5.93,443,6,571,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.823932,192.168.11.5,1708,13.107.5.93,443,6,571,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.875613,13.107.5.93,443,192.168.11.5,1708,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.875613,13.107.5.93,443,192.168.11.5,1708,6,157,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.879051,13.107.5.93,443,192.168.11.5,1709,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.879051,13.107.5.93,443,192.168.11.5,1709,6,157,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.882255,192.168.11.5,1708,13.107.5.93,443,6,398,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.885903,192.168.11.5,1709,13.107.5.93,443,6,398,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.933639,13.107.5.93,443,192.168.11.5,1708,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.936324,13.107.5.93,443,192.168.11.5,1708,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.936324,13.107.5.93,443,192.168.11.5,1708,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.936324,13.107.5.93,443,192.168.11.5,1708,6,1440,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.945838,192.168.11.5,1708,13.107.5.93,443,6,1287,PA,20,20,0,d4:b7:09:88:82:38,,
1765560545.960351,13.107.5.93,443,192.168.11.5,1709,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.960351,13.107.5.93,443,192.168.11.5,1709,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.960351,13.107.5.93,443,192.168.11.5,1709,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.960351,13.107.5.93,443,192.168.11.5,1709,6,1440,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560545.971358,192.168.11.5,1709,13.107.5.93,443,6,661,PA,20,20,0,d4:b7:09:88:82:38,,
1765560546.009317,13.107.5.93,443,192.168.11.5,1708,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.009317,13.107.5.93,443,192.168.11.5,1708,6,517,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014262,13.107.5.93,443,192.168.11.5,1708,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014262,13.107.5.93,443,192.168.11.5,1708,6,119,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014262,13.107.5.93,443,192.168.11.5,1708,6,1104,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014262,13.107.5.93,443,192.168.11.5,1708,6,1104,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014262,13.107.5.93,443,192.168.11.5,1708,6,759,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.014453,192.168.11.5,1708,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560546.02621,13.107.5.93,443,192.168.11.5,1709,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.026982,13.107.5.93,443,192.168.11.5,1709,6,517,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.031025,13.107.5.93,443,192.168.11.5,1709,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.031025,13.107.5.93,443,192.168.11.5,1709,6,119,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.031081,192.168.11.5,1709,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560546.031163,13.107.5.93,443,192.168.11.5,1709,6,894,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.0312,192.168.11.5,1709,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560546.672139,192.168.11.5,56964,57.144.242.141,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765560546.773404,57.144.242.141,443,192.168.11.5,56964,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560546.986724,57.144.242.141,443,192.168.11.5,56964,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560547.027814,192.168.11.5,56964,57.144.242.141,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560547.436987,192.168.11.5,5353,224.0.0.251,5353,17,364,,20,0,0,01:00:5e:00:00:fb,,
1765560547.438777,192.168.11.5,5353,224.0.0.251,5353,17,93,,20,0,0,01:00:5e:00:00:fb,,
1765560547.689537,192.168.11.5,5353,224.0.0.251,5353,17,93,,20,0,0,01:00:5e:00:00:fb,,
1765560547.941463,192.168.11.5,5353,224.0.0.251,5353,17,93,,20,0,0,01:00:5e:00:00:fb,,
1765560548.195411,192.168.11.5,5353,224.0.0.251,5353,17,429,,20,0,0,01:00:5e:00:00:fb,,
1765560548.198913,192.168.11.5,5353,224.0.0.251,5353,17,365,,20,0,0,01:00:5e:00:00:fb,,
1765560548.526852,192.168.11.5,34464,210.211.99.22,443,6,90,PA,20,20,0,d4:b7:09:88:82:38,,
1765560548.530951,210.211.99.22,443,192.168.11.5,34464,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560548.570491,192.168.11.5,34464,210.211.99.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560548.869784,142.250.76.238,443,192.168.11.5,2236,6,175,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560548.870187,192.168.11.5,2236,142.250.76.238,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560548.870271,192.168.11.5,2236,142.250.76.238,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560548.892709,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.029583,192.168.11.5,1708,13.107.5.93,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765560550.045603,192.168.11.5,1709,13.107.5.93,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765560550.080824,13.107.5.93,443,192.168.11.5,1708,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.080824,13.107.5.93,443,192.168.11.5,1708,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.080995,192.168.11.5,1708,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560550.081135,192.168.11.5,1708,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560550.10064,13.107.5.93,443,192.168.11.5,1709,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.10064,13.107.5.93,443,192.168.11.5,1709,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.10075,192.168.11.5,1709,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560550.10081,192.168.11.5,1709,13.107.5.93,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560550.134794,13.107.5.93,443,192.168.11.5,1708,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765560550.155881,13.107.5.93,443,192.168.11.5,1709,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765560617.647777,34.227.36.214,443,192.168.11.5,48049,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560617.64788,192.168.11.5,48049,34.227.36.214,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560617.813092,54.247.146.61,443,192.168.11.5,17673,6,624,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560617.81426,192.168.11.5,17673,54.247.146.61,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765560617.830593,192.168.11.5,65183,162.159.46.1,443,6,267,PA,20,20,0,d4:b7:09:88:82:38,,
1765560617.860538,162.159.46.1,443,192.168.11.5,65183,6,478,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560617.861473,192.168.11.5,56517,54.75.196.242,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765560617.900331,192.168.11.5,65183,162.159.46.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.019699,54.247.146.61,443,192.168.11.5,17673,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.019699,54.247.146.61,443,192.168.11.5,17673,6,89,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.019804,192.168.11.5,17673,54.247.146.61,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.019921,192.168.11.5,17673,54.247.146.61,443,6,54,RA,20,20,0,d4:b7:09:88:82:38,,
1765560618.063329,54.75.196.242,443,192.168.11.5,56517,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765560618.063608,192.168.11.5,56517,54.75.196.242,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.072053,192.168.11.5,56517,54.75.196.242,443,6,281,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.223472,54.247.146.61,443,192.168.11.5,17673,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.274327,54.75.196.242,443,192.168.11.5,56517,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.274577,54.75.196.242,443,192.168.11.5,56517,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.274577,54.75.196.242,443,192.168.11.5,56517,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.274577,54.75.196.242,443,192.168.11.5,56517,6,261,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.27466,192.168.11.5,56517,54.75.196.242,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.277796,192.168.11.5,56517,54.75.196.242,443,6,147,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.337217,192.168.11.5,56518,140.82.113.22,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765560618.478743,54.75.196.242,443,192.168.11.5,56517,6,109,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.481321,192.168.11.5,56517,54.75.196.242,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.481321,192.168.11.5,56517,54.75.196.242,443,6,491,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.528242,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.528242,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.528242,192.168.11.5,2236,142.250.76.238,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.528242,192.168.11.5,2236,142.250.76.238,443,6,620,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.528391,192.168.11.5,2236,142.250.76.238,443,6,117,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.552315,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.552315,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.552315,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.552315,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.58273,140.82.113.22,443,192.168.11.5,56518,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765560618.582848,192.168.11.5,56518,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.591483,192.168.11.5,56518,140.82.113.22,443,6,571,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.683679,54.75.196.242,443,192.168.11.5,56517,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.763876,142.250.197.110,443,192.168.11.5,63681,6,263,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.764307,192.168.11.5,63681,142.250.197.110,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.76441,192.168.11.5,63681,142.250.197.110,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.768527,142.250.76.238,443,192.168.11.5,2236,6,1026,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.768527,142.250.76.238,443,192.168.11.5,2236,6,416,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.768527,142.250.76.238,443,192.168.11.5,2236,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.768591,192.168.11.5,2236,142.250.76.238,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.769382,192.168.11.5,2236,142.250.76.238,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.769528,192.168.11.5,2236,142.250.76.238,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765560618.788399,142.250.197.110,443,192.168.11.5,63681,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.788399,142.250.197.110,443,192.168.11.5,63681,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.79311,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.79311,142.250.76.238,443,192.168.11.5,2236,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.847302,192.168.11.5,56519,140.82.113.22,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765560618.853768,140.82.113.22,443,192.168.11.5,56518,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.853768,140.82.113.22,443,192.168.11.5,56518,6,1456,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.853768,140.82.113.22,443,192.168.11.5,56518,6,1358,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.859352,140.82.113.22,443,192.168.11.5,56518,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.859352,140.82.113.22,443,192.168.11.5,56518,6,242,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560618.859558,192.168.11.5,56518,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.862083,192.168.11.5,56518,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.862083,192.168.11.5,56518,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.862083,192.168.11.5,56518,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560618.862083,192.168.11.5,56518,140.82.113.22,443,6,774,PA,20,20,0,d4:b7:09:88:82:38,,
1765560619.083779,140.82.113.22,443,192.168.11.5,56519,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765560619.084066,192.168.11.5,56519,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.09118,192.168.11.5,56519,140.82.113.22,443,6,571,PA,20,20,0,d4:b7:09:88:82:38,,
1765560619.108698,140.82.113.22,443,192.168.11.5,56518,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.108698,140.82.113.22,443,192.168.11.5,56518,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.108941,140.82.113.22,443,192.168.11.5,56518,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.149046,192.168.11.5,56518,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33098,140.82.113.22,443,192.168.11.5,56519,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.33098,140.82.113.22,443,192.168.11.5,56519,6,1456,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.33098,140.82.113.22,443,192.168.11.5,56519,6,1358,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.334632,140.82.113.22,443,192.168.11.5,56519,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.334632,140.82.113.22,443,192.168.11.5,56519,6,242,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.334691,192.168.11.5,56519,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.33701,192.168.11.5,56519,140.82.113.22,443,6,351,PA,20,20,0,d4:b7:09:88:82:38,,
1765560619.425231,140.82.113.22,443,192.168.11.5,56518,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.425231,140.82.113.22,443,192.168.11.5,56518,6,645,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.425231,140.82.113.22,443,192.168.11.5,56518,6,82,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.425312,192.168.11.5,56518,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.425438,192.168.11.5,56518,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.425767,192.168.11.5,56518,140.82.113.22,443,6,78,PA,20,20,0,d4:b7:09:88:82:38,,
1765560619.425884,192.168.11.5,56518,140.82.113.22,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765560619.573731,140.82.113.22,443,192.168.11.5,56519,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.573731,140.82.113.22,443,192.168.11.5,56519,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.573731,140.82.113.22,443,192.168.11.5,56519,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.573731,140.82.113.22,443,192.168.11.5,56519,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.575502,140.82.113.22,443,192.168.11.5,56519,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.613076,140.82.113.22,443,192.168.11.5,56519,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765560619.613772,192.168.11.5,56519,140.82.113.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765560619.67377,140.82.113.22,443,192.168.11.5,56518,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765560620.01077,140.82.113.22,443,192.168.11.5,56519,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765560620.01077,140.82.113.22,443,192.168.11.5,56519,6,644,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765560620.01077,140.82.113.22,443,192.168.11.5,56519,6,82,PA,20,20,0,70:1a:b8:8f:40:0d,,
